Position ID,Action,Amount,Units,Open Date,Close Date,Leverage,Spread,Profit,Open Rate,Close Rate,Take profit rate,Stop lose rate,Rollover Fees and Dividends,Copied From,Type,ISIN,Notes
1308663930,Buy Ballard Power Systems Inc., 1.44 ,0.093750,13/09/2021 13:31:42,07/03/2022 14:31:08,1, 0.00 ,(0.51), 15.36 , 9.94 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,CA0585861085,
1308605448,Buy Energy Select Sector SPDR, 3.10 ,0.063681,13/09/2021 13:31:13,07/03/2022 14:31:08,1, 0.00 , 1.74 , 48.68 , 76.03 , 0.00 , 0.00 , 0.06 ,Karlo_s,ETF,US81369Y5069,
1269684811,Buy Energy Select Sector SPDR, 3.53 ,0.070955,10/08/2021 18:55:04,07/03/2022 14:31:08,1, 0.01 , 1.86 , 49.75 , 75.96 , 547.25 , 0.00 , 0.06 ,GreenbullInvest,CFD,,
1308605657,Buy Energy Select Sector SPDR, 1.56 ,0.032046,13/09/2021 13:31:13,07/03/2022 14:31:08,1, 0.00 , 0.88 , 48.68 , 76.03 , 0.00 , 0.00 , 0.03 ,Karlo_s,ETF,US81369Y5069,
1308605441,Buy Energy Select Sector SPDR, 1.56 ,0.032046,13/09/2021 13:31:13,07/03/2022 14:31:07,1, 0.00 , 0.88 , 48.68 , 76.03 , 0.00 , 0.00 , 0.03 ,Karlo_s,ETF,US81369Y5069,
1432014500,Buy Energy Select Sector SPDR, 9.43 ,0.169148,16/12/2021 14:32:22,07/03/2022 14:31:07,1, 0.02 , 3.42 , 55.75 , 75.96 , 613.23 , 0.00 , 0.08 ,GreenbullInvest,CFD,,
1504457793,Buy Energy Select Sector SPDR, 1.39 ,0.020598,23/02/2022 19:57:24,07/03/2022 14:31:07,1, 0.00 , 0.17 , 67.48 , 75.96 , 0.00 , 0.00 , 0.00 ,Karlo_s,CFD,,
1308606081,Buy Energy Select Sector SPDR, 3.16 ,0.064914,13/09/2021 13:31:14,07/03/2022 14:31:07,1, 0.00 , 1.78 , 48.68 , 76.03 , 0.00 , 0.00 , 0.06 ,Karlo_s,ETF,US81369Y5069,
1308564227,Buy Airbnb Inc, 7.45 ,0.045937,13/09/2021 13:30:44,07/03/2022 14:31:07,1, 0.00 ,(0.86), 162.18 , 143.39 , 0.00 , 0.00 , 0.00 ,JamesYoung321,Stocks,US0090661010,
1308586215,Buy Aurora Cannabis Inc, 1.44 ,0.215892,13/09/2021 13:31:01,07/03/2022 14:31:06,1, 0.00 ,(0.73), 6.67 , 3.29 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,CA05156X8843,
1308585458,Buy Aurora Cannabis Inc, 1.44 ,0.215569,13/09/2021 13:31:00,07/03/2022 14:31:06,1, 0.00 ,(0.73), 6.68 , 3.29 , 224.40 , 0.00 , 0.00 ,YVinvest,Stocks,CA05156X8843,
1308641583,Sell Invesco QQQ, 1.44 ,0.003805,13/09/2021 13:31:31,07/03/2022 14:31:06,1, 0.00 , 0.15 , 378.49 , 338.43 , 0.00 , 520.87 , 0.00 ,YVinvest,CFD,,
1308679026,Buy SPDR Gold, 1.44 ,0.008586,13/09/2021 13:31:50,07/03/2022 14:31:06,1, 0.00 , 0.14 , 167.71 , 184.12 , 0.00 , 0.00 , 0.00 ,YVinvest,CFD,,
1308678529,Buy SPDR Gold, 1.56 ,0.009302,13/09/2021 13:31:49,07/03/2022 14:31:06,1, 0.00 , 0.15 , 167.71 , 184.12 , 0.00 , 0.00 , 0.00 ,Karlo_s,ETF,US78463V1070,
1308588395,Buy iShares Silver Trust, 1.19 ,0.054562,13/09/2021 13:31:02,07/03/2022 14:31:05,1, 0.00 , 0.09 , 21.81 , 23.51 , 0.00 , 0.00 , 0.00 ,Haukro,ETF,US46428Q1094,
1308587074,Buy iShares Silver Trust, 1.56 ,0.071461,13/09/2021 13:31:02,07/03/2022 14:31:05,1, 0.00 , 0.12 , 21.83 , 23.49 , 0.00 , 0.00 , 0.00 ,Karlo_s,ETF,US46428Q1094,
1308587408,Buy iShares Silver Trust, 1.56 ,0.071461,13/09/2021 13:31:02,07/03/2022 14:31:04,1, 0.00 , 0.12 , 21.83 , 23.49 , 0.00 , 0.00 , 0.00 ,Karlo_s,ETF,US46428Q1094,
1308635188,Buy Global Payments Inc, 1.44 ,0.008552,13/09/2021 13:31:29,07/03/2022 14:31:04,1, 0.00 ,(0.36), 168.39 , 126.25 ," 2,128.28 ", 0.00 , 0.00 ,YVinvest,Stocks,US37940X1028,
1308628140,Buy VanEck Vectors Gold Miners ETF, 1.56 ,0.049149,13/09/2021 13:31:25,07/03/2022 14:31:04,1, 0.00 , 0.28 , 31.74 , 37.47 , 0.00 , 0.00 , 0.02 ,Karlo_s,ETF,US92189F1066,
1308591434,Buy iShares 20+ Year Treasury Bond ETF , 1.44 ,0.009662,13/09/2021 13:31:05,07/03/2022 14:31:04,1, 0.00 ,(0.10), 149.04 , 139.12 , 0.00 , 0.00 , 0.00 ,YVinvest,ETF,US4642874329,
1308591716,Buy iShares 20+ Year Treasury Bond ETF , 1.44 ,0.009653,13/09/2021 13:31:05,07/03/2022 14:31:04,1, 0.00 ,(0.10), 149.17 , 138.99 , 0.00 , 0.00 , 0.00 ,YVinvest,CFD,,
1308560885,Buy United States Oil Fund, 1.44 ,0.029114,13/09/2021 13:30:42,07/03/2022 14:31:03,1, 0.00 , 0.88 , 49.46 , 79.75 , 0.00 , 0.08 , 0.00 ,YVinvest,ETF,US91232N2071,
1308557582,Buy United States Oil Fund, 1.44 ,0.029114,13/09/2021 13:30:40,07/03/2022 14:31:03,1, 0.00 , 0.88 , 49.46 , 79.75 , 0.00 , 0.08 , 0.00 ,YVinvest,ETF,US91232N2071,
1308558780,Buy United States Oil Fund, 1.44 ,0.029114,13/09/2021 13:30:41,07/03/2022 14:31:03,1, 0.00 , 0.88 , 49.46 , 79.75 , 845.68 , 0.08 , 0.00 ,YVinvest,ETF,US91232N2071,
1308557454,Buy United States Oil Fund, 1.44 ,0.029114,13/09/2021 13:30:40,07/03/2022 14:31:03,1, 0.00 , 0.88 , 49.46 , 79.75 , 0.00 , 0.08 , 0.00 ,YVinvest,ETF,US91232N2071,
1432083400,Buy PayPal Holdings, 9.43 ,0.048309,16/12/2021 14:33:11,07/03/2022 14:31:03,1, 0.00 ,(4.60), 195.20 , 100.05 ," 2,147.19 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US70450Y1038,
1308558157,Buy United States Oil Fund, 1.44 ,0.029114,13/09/2021 13:30:41,07/03/2022 14:31:03,1, 0.00 , 0.88 , 49.46 , 79.75 , 0.00 , 0.08 , 0.00 ,YVinvest,ETF,US91232N2071,
1332189331,Buy SPDR S&P 500 ETF, 3.10 ,0.007228,04/10/2021 15:12:00,07/03/2022 14:31:01,1, 0.01 , 0.02 , 428.88 , 431.19 , 0.00 , 0.00 , 0.01 ,Gserdan,CFD,,
1445852078,Buy SPDR S&P 500 ETF, 11.95 ,0.024910,04/01/2022 14:30:39,07/03/2022 14:31:01,1, 0.02 ,(1.21), 479.72 , 431.19 ," 5,276.94 ", 0.00 , 0.00 ,GreenbullInvest,CFD,,
1308571854,Buy SPDR S&P 500 ETF, 1.54 ,0.003428,13/09/2021 13:30:49,07/03/2022 14:31:00,1, 0.00 ,(0.06), 449.21 , 431.19 , 0.00 , 0.00 , 0.00 ,Gserdan,ETF,US78462F1030,
1473630597,Buy SPDR S&P 500 ETF, 4.06 ,0.009427,24/01/2022 14:48:27,07/03/2022 14:31:00,1, 0.01 , 0.01 , 430.66 , 431.19 , 0.00 , 0.00 , 0.00 ,Gserdan,CFD,,
1308572181,Buy SPDR S&P 500 ETF, 4.89 ,0.010886,13/09/2021 13:30:50,07/03/2022 14:31:00,1, 0.01 ,(0.20), 449.21 , 431.19 , 0.00 , 0.00 , 0.02 ,JamesYoung321,ETF,US78462F1030,
1308571930,Buy SPDR S&P 500 ETF, 2.44 ,0.005432,13/09/2021 13:30:49,07/03/2022 14:31:00,1, 0.00 ,(0.10), 449.21 , 431.19 ," 4,992.24 ", 0.00 , 0.02 ,JamesYoung321,CFD,,
1308572206,Buy SPDR S&P 500 ETF, 1.54 ,0.003431,13/09/2021 13:30:50,07/03/2022 14:31:00,1, 0.00 ,(0.06), 448.81 , 431.58 , 0.00 , 0.00 , 0.00 ,Gserdan,ETF,US78462F1030,
1308572226,Buy SPDR S&P 500 ETF, 2.44 ,0.005432,13/09/2021 13:30:50,07/03/2022 14:31:00,1, 0.00 ,(0.10), 449.21 , 431.19 ," 4,992.33 ", 0.00 , 0.02 ,JamesYoung321,CFD,,
1308670563,Buy ProShares UltraPro QQQ, 5.22 ,0.070350,13/09/2021 13:31:44,07/03/2022 14:31:00,1, 0.01 ,(1.82), 74.20 , 48.27 , 0.00 , 0.00 , 0.00 ,JamesYoung321,ETF,US74347X8314,
1308670538,Buy ProShares UltraPro QQQ, 9.38 ,0.126416,13/09/2021 13:31:44,07/03/2022 14:31:00,1, 0.01 ,(3.28), 74.20 , 48.27 , 0.00 , 0.00 , 0.00 ,JamesYoung321,ETF,US74347X8314,
1308670562,Buy ProShares UltraPro QQQ, 7.34 ,0.098922,13/09/2021 13:31:44,07/03/2022 14:31:00,1, 0.01 ,(2.57), 74.20 , 48.27 , 0.00 , 0.00 , 0.00 ,JamesYoung321,ETF,US74347X8314,
1308571821,Buy PayPal Holdings, 1.56 ,0.005443,13/09/2021 13:30:49,07/03/2022 14:31:00,1, 0.00 ,(1.02), 286.63 , 99.96 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US70450Y1038,
1308571805,Buy PayPal Holdings, 1.56 ,0.005443,13/09/2021 13:30:49,07/03/2022 14:31:00,1, 0.00 ,(1.02), 286.63 , 99.96 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US70450Y1038,
1503717275,Buy PayPal Holdings, 1.30 ,0.012370,23/02/2022 14:30:14,07/03/2022 14:31:00,1, 0.00 ,(0.06), 105.09 , 99.96 ," 1,155.97 ", 0.00 , 0.00 ,YVinvest,Stocks,US70450Y1038,
1308571258,Buy PayPal Holdings, 1.56 ,0.005443,13/09/2021 13:30:49,07/03/2022 14:31:00,1, 0.00 ,(1.02), 286.63 , 99.96 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US70450Y1038,
1308651934,Buy iShares TIPS Bond ETF, 1.44 ,0.011114,13/09/2021 13:31:37,07/03/2022 14:31:00,1, 0.00 ,(0.02), 129.57 , 127.81 , 0.00 , 0.00 , 0.01 ,YVinvest,CFD,,
1308651992,Buy iShares TIPS Bond ETF, 1.44 ,0.011114,13/09/2021 13:31:37,07/03/2022 14:31:00,1, 0.00 ,(0.02), 129.57 , 127.81 , 0.00 , 0.00 , 0.01 ,YVinvest,CFD,,
1308721731,Buy Barrick Gold, 1.44 ,0.074573,13/09/2021 13:32:22,07/03/2022 14:31:00,1, 0.00 , 0.38 , 19.31 , 24.35 , 280.39 , 0.00 , 0.03 ,YVinvest,Stocks,CA0679011084,
1308721978,Buy Barrick Gold, 1.44 ,0.074573,13/09/2021 13:32:22,07/03/2022 14:31:00,1, 0.00 , 0.38 , 19.31 , 24.35 , 332.42 , 0.00 , 0.03 ,YVinvest,Stocks,CA0679011084,
1308721885,Buy Barrick Gold, 1.44 ,0.074573,13/09/2021 13:32:22,07/03/2022 14:31:00,1, 0.00 , 0.38 , 19.31 , 24.35 , 214.72 , 0.00 , 0.03 ,YVinvest,Stocks,CA0679011084,
1308721935,Buy Barrick Gold, 1.44 ,0.074573,13/09/2021 13:32:22,07/03/2022 14:31:00,1, 0.00 , 0.38 , 19.31 , 24.35 , 252.78 , 0.00 , 0.03 ,YVinvest,Stocks,CA0679011084,
1432097579,Buy Simon Property Group Inc, 3.14 ,0.020444,16/12/2021 14:33:19,07/03/2022 14:31:00,1, 0.00 ,(0.37), 153.59 , 135.64 ," 1,689.48 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US8288061091,
1308722161,Buy Barrick Gold, 1.56 ,0.080787,13/09/2021 13:32:22,07/03/2022 14:31:00,1, 0.00 , 0.41 , 19.31 , 24.35 , 0.00 , 0.00 , 0.03 ,Karlo_s,Stocks,CA0679011084,
1432097834,Buy Simon Property Group Inc, 3.14 ,0.020444,16/12/2021 14:33:20,07/03/2022 14:31:00,1, 0.00 ,(0.37), 153.59 , 135.64 ," 1,689.48 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US8288061091,
1423081023,Buy Simon Property Group Inc, 6.29 ,0.040375,07/12/2021 14:30:43,07/03/2022 14:31:00,1, 0.00 ,(0.81), 155.79 , 135.64 , 233.69 , 77.90 , 0.05 ,GreenbullInvest,Stocks,US8288061091,
1308624956,Buy Hello Group Inc-ADR, 1.35 ,0.106973,13/09/2021 13:31:23,07/03/2022 14:30:59,1, 0.00 ,(0.55), 12.62 , 7.47 , 0.00 , 0.00 , 0.00 ,Haukro,Stocks,US4234031049,
1308517233,Buy Qualcomm Inc, 2.44 ,0.016921,13/09/2021 13:30:16,07/03/2022 14:30:59,1, 0.00 , 0.32 , 144.20 , 162.84 , 0.00 , 0.00 , 0.02 ,JamesYoung321,Stocks,US7475251036,
1308518460,Buy Qualcomm Inc, 3.32 ,0.023024,13/09/2021 13:30:16,07/03/2022 14:30:59,1, 0.00 , 0.43 , 144.20 , 162.84 , 0.00 , 0.00 , 0.02 ,JamesYoung321,Stocks,US7475251036,
1445904723,Buy SPDR Dow Jones Industrial Average ETF Trust , 12.58 ,0.034226,04/01/2022 14:31:00,07/03/2022 14:30:57,1, 0.02 ,(1.12), 367.60 , 334.76 ," 4,043.17 ", 0.00 , 0.02 ,GreenbullInvest,CFD,,
1308700405,Buy Canadian Solar Inc., 1.44 ,0.039550,13/09/2021 13:32:03,07/03/2022 14:30:56,1, 0.00 ,(0.19), 36.41 , 31.64 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,CA1366351098,
1308664462,Buy Boeing, 1.44 ,0.006801,13/09/2021 13:31:42,07/03/2022 14:30:56,1, 0.00 ,(0.20), 211.74 , 181.69 ," 2,659.03 ", 0.00 , 0.00 ,YVinvest,Stocks,US0970231058,
1308664037,Buy Boeing, 1.85 ,0.008737,13/09/2021 13:31:42,07/03/2022 14:30:56,1, 0.00 ,(0.26), 211.74 , 181.69 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US0970231058,
1308663895,Buy Boeing, 1.23 ,0.005804,13/09/2021 13:31:42,07/03/2022 14:30:56,1, 0.00 ,(0.18), 211.93 , 181.53 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US0970231058,
1308663697,Buy Boeing, 1.85 ,0.008737,13/09/2021 13:31:42,07/03/2022 14:30:56,1, 0.00 ,(0.26), 211.74 , 181.69 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US0970231058,
1308512244,Buy Vanguard Real Estate ETF, 1.56 ,0.014528,13/09/2021 13:30:14,07/03/2022 14:30:55,1, 0.00 ,(0.04), 107.38 , 104.95 , 0.00 , 0.00 , 0.02 ,Karlo_s,ETF,US9229085538,
1308672881,Buy iPath Series B S&P 500 VIX Short-Term FuturesTM ETN, 1.44 ,0.055534,13/09/2021 13:31:46,07/03/2022 14:30:55,1, 0.00 , 0.02 , 25.93 , 26.32 , 0.00 , 0.04 , 0.00 ,YVinvest,CFD,,
1308673464,Buy iPath Series B S&P 500 VIX Short-Term FuturesTM ETN, 1.44 ,0.055534,13/09/2021 13:31:47,07/03/2022 14:30:55,1, 0.00 , 0.02 , 25.93 , 26.32 , 0.00 , 0.04 , 0.00 ,YVinvest,CFD,,
1308674653,Buy iPath Series B S&P 500 VIX Short-Term FuturesTM ETN, 1.44 ,0.055577,13/09/2021 13:31:47,07/03/2022 14:30:55,1, 0.00 , 0.02 , 25.91 , 26.34 , 0.00 , 0.04 , 0.00 ,YVinvest,ETF,US06748F3249,
1308674911,Buy iPath Series B S&P 500 VIX Short-Term FuturesTM ETN, 1.44 ,0.055534,13/09/2021 13:31:47,07/03/2022 14:30:55,1, 0.00 , 0.02 , 25.93 , 26.32 , 0.00 , 0.04 , 0.00 ,YVinvest,CFD,,
1308674908,Buy iPath Series B S&P 500 VIX Short-Term FuturesTM ETN, 1.44 ,0.055534,13/09/2021 13:31:47,07/03/2022 14:30:55,1, 0.00 , 0.02 , 25.93 , 26.32 , 0.00 , 0.04 , 0.00 ,YVinvest,CFD,,
1308675305,Buy iPath Series B S&P 500 VIX Short-Term FuturesTM ETN, 1.44 ,0.055598,13/09/2021 13:31:48,07/03/2022 14:30:55,1, 0.00 , 0.02 , 25.90 , 26.32 , 0.00 , 0.04 , 0.00 ,YVinvest,CFD,,
1308649399,Buy Vanguard Health Care ETF, 9.28 ,0.035694,13/09/2021 13:31:36,07/03/2022 14:30:54,1, 0.02 ,(0.57), 259.99 , 244.08 , 0.00 , 0.00 , 0.04 ,Gserdan,CFD,,
1308626798,Buy Vodafone Group plc-ADR, 1.00 ,0.060386,13/09/2021 13:31:24,07/03/2022 14:30:53,1, 0.00 ,(0.02), 16.56 , 16.25 , 0.00 , 0.00 , 0.03 ,Haukro,Stocks,US92857W3088,
1308563597,Buy Vanguard Short-Term Inflation-Protected Securities ETF, 1.44 ,0.027247,13/09/2021 13:30:43,07/03/2022 14:30:53,1, 0.00 ,(0.03), 52.85 , 51.77 , 0.00 , 0.00 , 0.04 ,YVinvest,CFD,,
1364546727,Buy Vanguard Total Bond Market ETF, 1.30 ,0.015219,27/10/2021 13:31:31,07/03/2022 14:30:53,1, 0.00 ,(0.06), 85.42 , 81.47 , 939.59 , 0.00 , 0.00 ,YVinvest,CFD,,
1471330036,"Buy Netflix, Inc.", 2.32 ,0.006058,21/01/2022 15:26:16,07/03/2022 14:30:53,1, 0.00 ,(0.14), 382.99 , 359.26 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US64110L1061,
1308537579,"Buy Netflix, Inc.", 1.54 ,0.002576,13/09/2021 13:30:27,07/03/2022 14:30:52,1, 0.00 ,(0.62), 597.86 , 358.94 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US64110L1061,
1308537568,"Buy Netflix, Inc.", 1.23 ,0.002057,13/09/2021 13:30:27,07/03/2022 14:30:52,1, 0.00 ,(0.49), 597.86 , 358.94 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US64110L1061,
1308538121,"Buy Netflix, Inc.", 1.23 ,0.002057,13/09/2021 13:30:28,07/03/2022 14:30:52,1, 0.00 ,(0.49), 597.86 , 358.94 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US64110L1061,
1415129023,"Buy Netflix, Inc.", 1.63 ,0.002524,01/12/2021 16:16:32,07/03/2022 14:30:52,1, 0.00 ,(0.72), 645.86 , 359.26 ," 7,104.46 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US64110L1061,
1425059581,"Buy Netflix, Inc.", 5.03 ,0.007964,08/12/2021 19:39:42,07/03/2022 14:30:52,1, 0.00 ,(2.17), 631.56 , 359.26 ," 6,947.16 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US64110L1061,
1431809070,"Buy Netflix, Inc.", 2.83 ,0.004734,16/12/2021 14:30:08,07/03/2022 14:30:52,1, 0.00 ,(1.13), 597.77 , 359.26 ," 6,575.47 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US64110L1061,
1308633252,Buy PepsiCo, 1.44 ,0.009212,13/09/2021 13:31:28,07/03/2022 14:30:52,1, 0.00 , 0.07 , 156.31 , 163.69 ," 1,511.95 ", 0.00 , 0.02 ,YVinvest,Stocks,US7134481081,
1308537997,"Buy Netflix, Inc.", 1.54 ,0.002576,13/09/2021 13:30:28,07/03/2022 14:30:52,1, 0.00 ,(0.62), 597.86 , 358.94 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US64110L1061,
1308698610,Buy Coca-Cola, 2.44 ,0.043587,13/09/2021 13:32:03,07/03/2022 14:30:52,1, 0.00 , 0.26 , 55.98 , 61.91 , 0.00 , 0.00 , 0.02 ,JamesYoung321,Stocks,US1912161007,
1308698612,Buy Coca-Cola, 1.44 ,0.025723,13/09/2021 13:32:03,07/03/2022 14:30:52,1, 0.00 , 0.15 , 55.98 , 61.91 , 531.52 , 0.00 , 0.02 ,YVinvest,Stocks,US1912161007,
1308698596,Buy Coca-Cola, 9.78 ,0.174705,13/09/2021 13:32:03,07/03/2022 14:30:52,1, 0.00 , 1.04 , 55.98 , 61.91 , 0.00 , 0.00 , 0.10 ,JamesYoung321,Stocks,US1912161007,
1123383013,Buy Merck & Co., 3.50 ,0.045138,23/04/2021 14:27:15,07/03/2022 14:30:52,1, 0.00 ,(0.03), 77.65 , 77.00 , 0.00 , 0.00 , 0.22 ,GreenbullInvest,Stocks,US58933Y1055,
1431927213,Buy Merck & Co., 7.08 ,0.093738,16/12/2021 14:31:06,07/03/2022 14:30:52,1, 0.00 , 0.14 , 75.53 , 77.00 , 830.81 , 0.00 , 0.00 ,GreenbullInvest,Stocks,US58933Y1055,
1308512040,Buy Merck & Co., 1.44 ,0.019517,13/09/2021 13:30:14,07/03/2022 14:30:52,1, 0.00 , 0.06 , 73.80 , 77.00 , 973.61 , 44.26 , 0.02 ,YVinvest,Stocks,US58933Y1055,
1308662204,Buy Realty Income Corp, 1.44 ,0.020967,13/09/2021 13:31:41,07/03/2022 14:30:51,1, 0.00 ,(0.05), 68.67 , 66.42 , 648.12 , 0.00 , 0.05 ,YVinvest,Stocks,US7561091049,
1425079897,Buy Realty Income Corp, 6.29 ,0.091424,08/12/2021 19:40:57,07/03/2022 14:30:51,1, 0.00 ,(0.22), 68.80 , 66.42 , 756.80 , 0.00 , 0.06 ,GreenbullInvest,Stocks,US7561091049,
1436026274,Buy Realty Income Corp, 3.14 ,0.045880,21/12/2021 17:35:59,07/03/2022 14:30:51,1, 0.00 ,(0.09), 68.44 , 66.42 , 752.84 , 0.00 , 0.03 ,GreenbullInvest,Stocks,US7561091049,
1308702827,Buy AT&T Inc, 1.44 ,0.052536,13/09/2021 13:32:05,07/03/2022 14:30:51,1, 0.00 ,(0.20), 27.41 , 23.61 , 315.48 , 0.00 , 0.04 ,YVinvest,Stocks,US00206R1023,
1366874177,Buy AT&T Inc, 1.30 ,0.051649,28/10/2021 13:31:37,07/03/2022 14:30:51,1, 0.00 ,(0.08), 25.17 , 23.61 , 276.87 , 0.00 , 0.02 ,YVinvest,Stocks,US00206R1023,
1308702977,Buy AT&T Inc, 1.44 ,0.052536,13/09/2021 13:32:05,07/03/2022 14:30:51,1, 0.00 ,(0.20), 27.41 , 23.61 , 324.83 , 0.00 , 0.04 ,YVinvest,Stocks,US00206R1023,
1448041186,Buy AT&T Inc, 3.14 ,0.120214,05/01/2022 14:31:22,07/03/2022 14:30:51,1, 0.00 ,(0.30), 26.12 , 23.61 , 287.30 , 0.00 , 0.04 ,GreenbullInvest,Stocks,US00206R1023,
1432380383,Buy AT&T Inc, 9.43 ,0.398226,16/12/2021 15:57:43,07/03/2022 14:30:51,1, 0.00 ,(0.03), 23.68 , 23.61 , 260.48 , 0.00 , 0.15 ,GreenbullInvest,Stocks,US00206R1023,
1308617776,Buy Reliance Steel And Aluminum Co, 1.59 ,0.010611,13/09/2021 13:31:20,07/03/2022 14:30:51,1, 0.00 , 0.41 , 149.84 , 188.80 , 0.00 , 0.00 , 0.01 ,Haukro,Stocks,US7595091023,
1352217647,Buy Teucrium Wheat Fund, 2.06 ,0.286111,18/10/2021 13:31:20,07/03/2022 14:30:50,1, 0.01 , 1.16 , 7.20 , 11.24 , 0.00 , 0.00 , 0.00 ,Haukro,CFD,,
1308589381,Buy Alteryx Inc., 1.44 ,0.020072,13/09/2021 13:31:03,07/03/2022 14:30:49,1, 0.00 ,(0.21), 71.74 , 61.47 , 962.83 , 0.00 , 0.00 ,YVinvest,Stocks,US02156B1035,
1308699355,Buy Procter & Gamble Co, 1.44 ,0.009906,13/09/2021 13:32:03,07/03/2022 14:30:49,1, 0.00 , 0.08 , 145.36 , 153.79 ," 1,406.65 ", 0.00 , 0.02 ,YVinvest,Stocks,US7427181091,
1352273609,Buy StoneCo Ltd A, 2.06 ,0.055080,18/10/2021 13:31:48,07/03/2022 14:30:49,1, 0.00 ,(1.52), 37.40 , 9.73 , 0.00 , 0.00 , 0.00 ,Haukro,Stocks,KYG851581069,
1445786158,Buy Invesco NASDAQ Next Gen 100 ETF, 11.95 ,0.355335,04/01/2022 14:30:17,07/03/2022 14:30:49,1, 0.02 ,(2.08), 33.63 , 27.78 , 369.91 , 0.00 , 0.00 ,GreenbullInvest,CFD,,
1308667218,Buy Corsair Gaming Inc, 1.44 ,0.049180,13/09/2021 13:31:43,07/03/2022 14:30:48,1, 0.00 ,(0.37), 29.28 , 21.85 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US22041X1028,
1308626185,Buy Sabra Health Care REIT Inc, 1.56 ,0.094891,13/09/2021 13:31:24,07/03/2022 14:30:48,1, 0.00 ,(0.29), 16.44 , 13.39 , 0.00 , 0.00 , 0.04 ,Karlo_s,Stocks,US78573L1061,
1308626609,Buy Sabra Health Care REIT Inc, 3.13 ,0.190389,13/09/2021 13:31:24,07/03/2022 14:30:48,1, 0.00 ,(0.58), 16.44 , 13.39 , 30.32 , 0.00 , 0.08 ,Karlo_s,Stocks,US78573L1061,
1308626061,Buy Sabra Health Care REIT Inc, 1.56 ,0.094891,13/09/2021 13:31:24,07/03/2022 14:30:48,1, 0.00 ,(0.29), 16.44 , 13.39 , 59.35 , 0.00 , 0.04 ,Karlo_s,Stocks,US78573L1061,
1308625714,Buy Sabra Health Care REIT Inc, 1.56 ,0.094891,13/09/2021 13:31:24,07/03/2022 14:30:48,1, 0.00 ,(0.29), 16.44 , 13.39 , 0.00 , 0.00 , 0.04 ,Karlo_s,Stocks,US78573L1061,
1432038227,Buy Spotify Technologies SA, 3.14 ,0.013608,16/12/2021 14:32:43,07/03/2022 14:30:48,1, 0.00 ,(1.29), 230.74 , 136.23 ," 2,538.12 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,LU1778762911,
1427058346,Buy Spotify Technologies SA, 6.29 ,0.027266,10/12/2021 19:26:38,07/03/2022 14:30:48,1, 0.00 ,(2.58), 230.69 , 136.23 ," 2,537.59 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,LU1778762911,
1506431053,Buy SPDR Dow Jones REIT ETF , 2.17 ,0.020300,24/02/2022 16:47:29,07/03/2022 14:30:47,1, 0.00 , 0.12 , 106.90 , 112.98 , 0.00 , 0.00 , 0.00 ,Karlo_s,CFD,,
1308641894,Buy SPDR Dow Jones REIT ETF , 1.56 ,0.014109,13/09/2021 13:31:31,07/03/2022 14:30:47,1, 0.00 , 0.03 , 110.57 , 112.98 , 0.00 , 0.00 , 0.02 ,Karlo_s,ETF,US78464A6073,
1455306508,Buy Defiance Next Gen Connectivity ETF, 2.05 ,0.050089,07/01/2022 14:31:24,07/03/2022 14:30:47,1, 0.00 ,(0.22), 40.93 , 36.47 , 0.00 , 0.00 , 0.00 ,JamesYoung321,CFD,,
1308642111,Buy SPDR Dow Jones REIT ETF , 3.13 ,0.028333,13/09/2021 13:31:32,07/03/2022 14:30:47,1, 0.00 , 0.07 , 110.47 , 113.08 , 0.00 , 0.00 , 0.04 ,Karlo_s,ETF,US78464A6073,
1308644105,Buy SPDR Dow Jones REIT ETF , 1.56 ,0.014121,13/09/2021 13:31:33,07/03/2022 14:30:47,1, 0.00 , 0.04 , 110.47 , 113.08 , 0.00 , 0.00 , 0.02 ,Karlo_s,ETF,US78464A6073,
